1758358603: mosquitto version 2.0.22 starting
1758358603: Config loaded from /mosquitto/config/mosquitto.conf.
1758358603: Opening ipv4 listen socket on port 1883.
1758358603: Opening ipv6 listen socket on port 1883.
1758358603: mosquitto version 2.0.22 running
1758358606: New connection from 172.18.0.5:50145 on port 1883.
1758358606: New client connected from 172.18.0.5:50145 as auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (p2, c1, k60).
1758358606: No will message specified.
1758358606: Sending CONNACK to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (0, 0)
1758358606: Received SUBSCRIBE from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392
1758358606: 	Temp (QoS 0)
1758358606: auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 0 Temp
1758358606: Sending SUBACK to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392
1758358607: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1768700317: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700320: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700320: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700323: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700323: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700326: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700326: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700329: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700329: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700332: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700332: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700335: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700335: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700338: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700338: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700341: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700341: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700344: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700344: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700347: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700347: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700350: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700350: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700353: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700353: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700356: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700356: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700359: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700359: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700362: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700362: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700365: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700365: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700368: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700368: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700369: Received PINGREQ from auto-345CB992-135F-EC5A-2674-770025BEA8FD
1768700369: Sending PINGRESP to auto-345CB992-135F-EC5A-2674-770025BEA8FD
1768700371: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700371: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700374: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700374: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700377: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700377: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700380: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700380: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700383: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700383: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700386: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700386: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700389: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700389: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700392: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700392: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700395: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700395: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700398: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700398: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700401: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700401: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700404: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700404: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700407: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700407: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700410: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700410: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700413: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700413: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700416: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700416: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700419: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700419: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700422: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700422: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700422: Client auto-345CB992-135F-EC5A-2674-770025BEA8FD closed its connection.
1768700423: mosquitto version 2.0.22 terminating
1768700423: Saving in-memory database to /mosquitto/data//mosquitto.db.
1768700440: mosquitto version 2.0.22 starting
1768700440: Config loaded from /mosquitto/config/mosquitto.conf.
1768700440: Opening ipv4 listen socket on port 1883.
1768700440: Opening ipv6 listen socket on port 1883.
1768700440: mosquitto version 2.0.22 running
1768700441: New connection from 172.18.0.5:50773 on port 1883.
1768700441: New client connected from 172.18.0.5:50773 as auto-C21D4509-3EEB-8D69-B797-38E7193053CD (p2, c1, k60).
1768700441: No will message specified.
1768700441: Sending CONNACK to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (0, 0)
1768700441: Received SUBSCRIBE from auto-C21D4509-3EEB-8D69-B797-38E7193053CD
1768700441: 	temp_F (QoS 0)
1768700441: auto-C21D4509-3EEB-8D69-B797-38E7193053CD 0 temp_F
1768700441: Sending SUBACK to auto-C21D4509-3EEB-8D69-B797-38E7193053CD
1768700443: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700443: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700446: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700446: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700449: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700449: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700452: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700452: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700455: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700455: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700458: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700458: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700461: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700461: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700464: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700464: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700467: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700467: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700470: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700470: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700473: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700473: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700476: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700476: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700479: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700479: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700482: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700482: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700485: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700485: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700488: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700488: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700491: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700491: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700494: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700494: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700497: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700497: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700500: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700500: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700502: Received PINGREQ from auto-C21D4509-3EEB-8D69-B797-38E7193053CD
1768700502: Sending PINGRESP to auto-C21D4509-3EEB-8D69-B797-38E7193053CD
1768700503: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700503: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700506: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700506: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700509: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700509: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700512: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700512: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700515: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700515: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700518: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700518: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700521: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700521: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700524: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700524: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700527: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700527: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700530: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700530: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700533: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700533: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700536: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700536: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700539: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700539: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700542: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700542: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700545: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700545: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700548: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700548: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700551: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700551: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700554: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700554: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700557: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700557: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700560: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700560: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700563: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700563: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700563: Received PINGREQ from auto-C21D4509-3EEB-8D69-B797-38E7193053CD
1768700563: Sending PINGRESP to auto-C21D4509-3EEB-8D69-B797-38E7193053CD
1768700566: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700566: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700569: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700569: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700572: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700572: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700575: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700575: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700578: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700578: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700581: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700581: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700584: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700584: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700587: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700587: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700590: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700590: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700593: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700593: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700596: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700596: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700599: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
